Geneid,chr,length,logFC,AveExpr,t,P.Value,adj.P.Val,B,FC
GIMAP4,chr7,2193,-2.36825418457813,0.847640539775837,-2.13668576010908,0.0481326501686218,0.999990905452192,-4.57476821442331,0.193679855798072
CYBB,chrX,4423,-2.32691513690523,2.02413195362693,-2.1376904253989,0.0480394655695813,0.999990905452192,-4.57121458458364,0.199309842716444
SAA4,chr11,727,-2.30541356471744,-0.195075284913091,-2.45040647191181,0.0259268606573504,0.999990905452192,-4.57156487927708,0.202302553527614
LGALS9,chr17,5714,-2.28051381912847,2.94223550703068,-2.32637379430958,0.0332129825920744,0.999990905452192,-4.56215673857408,0.205824436419145
LSM10,chr1,1496,-2.23395468767066,0.0605968454410692,-2.54342179647741,0.0214831900222776,0.999990905452192,-4.5691493989927,0.212575216497691
NCCRP1,chr19,1978,-2.2297355262209,1.26883745089615,-2.29956041184696,0.0350222084417989,0.999990905452192,-4.57009966399793,0.213197802622049
AC243967.1,chr19,716,-2.22571715704248,6.63060183877918,-2.37188472046345,0.0303408891509488,0.999990905452192,-4.53887242363933,0.213792454759837
GPR17,chr2,2671,-2.2063165009171,0.442649101494178,-2.18978309887868,0.0434290820385504,0.999990905452192,-4.57480129311366,0.216686848530731
C1orf147,chr1,2096,-2.18885782849562,0.419693607153506,-2.55707821434246,0.0208951392713076,0.999990905452192,-4.56778554089683,0.219324999670878
EPS8L1,chr19,5341,-2.15996056495516,1.33876290960006,-2.18869050071788,0.0435214388792743,0.999990905452192,-4.57229767304384,0.223762384034329
ECM1,chr1,3360,-2.15711313950011,1.17436289054775,-2.24284888700089,0.0391555813423132,0.999990905452192,-4.57160544939326,0.224204456591174
AC023825.2,chr16,672,-2.14696427725972,-0.238648501971044,-2.20565072076168,0.0421080466247033,0.999990905452192,-4.57606270564719,0.225787218212401
AC005758.1,chr19,625,-2.09740961515508,0.315300051114344,-2.37596451076404,0.0300951350096414,0.999990905452192,-4.57158115368984,0.233677443479677
COL4A2-AS2,chr13,1522,-2.07319646095121,0.0719488108950197,-2.55765758199392,0.0208705334503808,0.999990905452192,-4.56885438956748,0.237632413188306
RASL11B,chr4,2472,-2.06680528638165,0.274300807740337,-2.12841659778152,0.0489059586174976,0.999990905452192,-4.57636621745031,0.238687465861621
AL356414.1,chr20,686,-2.05398761319402,0.664167163583463,-2.21290142495562,0.0415168545255478,0.999990905452192,-4.57376433123215,0.240817541126584
ANXA8L1,chr10,2860,-2.03372917798088,0.899588155994745,-2.32022305568798,0.033620110534356,0.999990905452192,-4.57088822218304,0.244222973356871
SOWAHB,chr4,3220,-1.96807270177278,-0.864967979094074,-2.26652700689985,0.0373775219645707,0.999990905452192,-4.57633667323134,0.255594252159423
TGFBI,chr5,7810,-1.90359808471499,3.95188820658943,-2.47251769713825,0.0247977920134891,0.999990905452192,-4.55146098741583,0.26727594688833
EFNB1,chrX,3314,-1.90272019031122,2.08660888225964,-2.56448726251257,0.0205825481933327,0.999990905452192,-4.56053828194584,0.267438636477107
C1orf123,chr1,4487,-1.88696286467394,1.05191538360572,-2.21798144203617,0.0411072376106264,0.999990905452192,-4.57257862912548,0.270375650317238
LAPTM5,chr1,3274,-1.84932561945846,4.32697929762055,-2.85338553522347,0.011350272646442,0.999990905452192,-4.5357381505935,0.277522063994888
ISL1,chr5,2882,-1.83461713391454,1.59538740769715,-2.24343788081584,0.0391104153148041,0.999990905452192,-4.57023513378352,0.280365913855708
ZNF830,chr17,2246,-1.82891652942111,-0.18361983116864,-2.35805080079532,0.0311882974738905,0.999990905452192,-4.57321459925445,0.281475931527635
LRIT1,chr10,2228,-1.80261174343605,-0.742245251960515,-2.21947286521374,0.0409876921616712,0.999990905452192,-4.57687583725357,0.286655180391572
PRPF19,chr11,2739,-1.78766652281026,1.35105438240826,-2.28069928648829,0.0363495115327674,0.999990905452192,-4.57025848206979,0.289640143775647
CD84,chr1,9255,-1.77303137119386,3.140171093867,-3.03819499528257,0.00770898182846407,0.999990905452192,-4.540743382836,0.292593297900759
KLK10,chr19,3853,-1.76633140098818,2.14963253269917,-2.21937143102338,0.0409958124335127,0.999990905452192,-4.56864284197897,0.293955280448947
ILF2,chr1,2281,-1.75254350255282,2.55913615058992,-2.13956996332894,0.047865579711284,0.999990905452192,-4.56890332670678,0.296778091058125
GANAB,chr11,5030,-1.68840638759763,3.09114100871569,-2.48353946273488,0.0242525158863499,0.999990905452192,-4.55657385194895,0.310269461877681
KCTD10,chr12,9865,-1.67107924844056,3.19889135944751,-2.43227922324466,0.0268885524034635,0.999990905452192,-4.55743691822924,0.314018345522774
SP6,chr17,4075,-1.6675167252731,1.29890011078704,-2.31798622160066,0.0337693237367225,0.999990905452192,-4.56968428777113,0.314794725815501
GPNMB,chr7,6040,-1.66707514140163,3.56236956659104,-2.34331414481858,0.032115388222172,0.999990905452192,-4.55786015583169,0.314891093756045
SAA2-SAA4,chr11,743,-1.64351776886414,2.14765059722195,-2.17821470520717,0.0444162009268175,0.999990905452192,-4.56960240207301,0.320075072964799
RAB24,chr5,2065,-1.64026371820591,-0.19746681773794,-2.25090383723821,0.038542077375918,0.999990905452192,-4.57517568947282,0.320797828621406
STOML2,chr9,1806,-1.63543816183469,1.60374758278669,-2.17454034399447,0.0447340353562621,0.999990905452192,-4.57178754683371,0.321872636386656
AC108488.1,chr2,1532,-1.56024861758356,-0.39923482841596,-2.14980786587445,0.0469285306698802,0.999990905452192,-4.57739600442137,0.339092641474184
CCR1,chr3,2731,-1.51938308861038,0.245470020367026,-2.25776901864478,0.0380262522377959,0.999990905452192,-4.57402202384895,0.348835050191778
CXXC1,chr18,4319,-1.50627288514235,0.842570320069742,-2.26493901184097,0.0374943802380191,0.999990905452192,-4.57225325727335,0.352019466100823
AC025580.1,chr15,729,-1.48600744286613,0.990039233162966,-2.29342345157134,0.0354490386399817,0.999990905452192,-4.5712149370523,0.356999153157286
AC007622.2,chr12,1714,-1.4042424003804,2.8585018169289,-2.12543414308755,0.049187655445498,0.999990905452192,-4.5678406403892,0.377816496342912
NBPF10,chr1,13249,-1.34670813046342,2.10020262301848,-2.31266212468169,0.0341269730723095,0.999990905452192,-4.56647237569487,0.393188183354183
OAS2,chr12,6264,-1.25564665754089,3.80436051805705,-2.32395539806116,0.0333725073275631,0.999990905452192,-4.55684360732254,0.418805804412128
NBPF14,chr1,12116,-1.25270701670705,3.67855487110942,-2.37912472338408,0.0299060596156474,0.999990905452192,-4.55586287885064,0.41966003468802
PTGFRN,chr1,6352,-1.15626055018193,4.89746479981569,-2.21621339560412,0.0412493740711369,0.999990905452192,-4.5543939796467,0.448673987662693
LINC02214,chr5,707,-1.14943499742536,1.80481523163288,-2.15211642188126,0.0467195783788126,0.999990905452192,-4.57154247337997,0.450801744200056
PARP12,chr7,6285,-1.07523093356531,3.14027465411884,-2.12761814623241,0.0489812279894524,0.999990905452192,-4.56635863284844,0.474595085508674
